geo_code,geo_name_rsv,taux_passages_bronchio_sau_popnorm,taux_hospit_bronchio_sau_popnorm,taux_actes_bronchio_sos_popnorm,geo_name_vac,couv_dose1,couv_complet,couv_rappel,port_du_masque,lavage_des_mains,eviter_les_regrupements,aeration_du_logement,saluer_sans_serrer_la_main,adhesion_vaccinale_adultes,adhesion_vaccinale_enfants,grocery and pharmacy,parks,residential,retail and recreation,transit stations,workplaces,score_mnp,tmean,tmean_szn_pct,tmean_szn_quintile,rsv_pos_pct,geo_level
32,Hauts-de-France,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,0.7670706365520156,-1.1125822459147723,1.0309436804947572,0.6119152285091891,1.2768241136111147,1.7387601989112185,-0.5829381353767048,1.1724013052381639,1.3189437835248505,-0.007469347173337968,0.5555755452044386,19.357142857142858,14.285714285714285,1.0,,REG
4,Réunion,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,0.7670706365520156,-1.1125822459147723,1.0309436804947572,0.6119152285091891,1.2768241136111147,1.7387601989112185,-0.5829381353767048,1.1724013052381639,1.3189437835248505,-0.007469347173337968,0.5555755452044386,,,,,REG
76,Occitanie,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,0.7670706365520156,-1.1125822459147723,1.0309436804947572,0.6119152285091891,1.2768241136111147,1.7387601989112185,-0.5829381353767048,1.1724013052381639,1.3189437835248505,-0.007469347173337968,0.5555755452044386,17.382857142857144,14.285714285714285,1.0,,REG
28,Normandie,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,0.7670706365520156,-1.1125822459147723,1.0309436804947572,0.6119152285091891,1.2768241136111147,1.7387601989112185,-0.5829381353767048,1.1724013052381639,1.3189437835248505,-0.007469347173337968,0.5555755452044386,18.231428571428573,14.285714285714285,1.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,0.7670706365520156,-1.1125822459147723,1.0309436804947572,0.6119152285091891,1.2768241136111147,1.7387601989112185,-0.5829381353767048,1.1724013052381639,1.3189437835248505,-0.007469347173337968,0.5555755452044386,17.485714285714284,14.285714285714285,1.0,,REG
11,Île-de-France,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,0.7670706365520156,-1.1125822459147723,1.0309436804947572,0.6119152285091891,1.2768241136111147,1.7387601989112185,-0.5829381353767048,1.1724013052381639,1.3189437835248505,-0.007469347173337968,0.5555755452044386,22.367142857142856,14.285714285714285,1.0,,REG
53,Bretagne,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,0.7670706365520156,-1.1125822459147723,1.0309436804947572,0.6119152285091891,1.2768241136111147,1.7387601989112185,-0.5829381353767048,1.1724013052381639,1.3189437835248505,-0.007469347173337968,0.5555755452044386,17.678571428571427,14.285714285714285,1.0,,REG
52,Pays de la Loire,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,16.964285714285715,14.285714285714285,1.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,17.192857142857143,14.285714285714285,1.0,,REG
2,Martinique,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,,,,,REG
4,Réunion,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,,,,,REG
76,Occitanie,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,16.76,14.285714285714285,1.0,,REG
1,Guadeloupe,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,,,,,REG
24,Centre-Val de Loire,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,18.732857142857146,14.285714285714285,1.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,22.08,14.285714285714285,1.0,,REG
11,Île-de-France,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,22.077142857142857,14.285714285714285,1.0,,REG
32,Hauts-de-France,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,19.62857142857143,14.285714285714285,1.0,,REG
94,Corse,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,18.385714285714283,28.57142857142857,2.0,,REG
3,Guyane,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,,,,,REG
6,Mayotte,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,,,,,REG
44,Grand Est,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,17.51857142857143,14.285714285714285,1.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,18.492857142857144,28.57142857142857,2.0,,REG
28,Normandie,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,17.397142857142857,14.285714285714285,1.0,,REG
53,Bretagne,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,16.585714285714285,14.285714285714285,1.0,,REG
75,Nouvelle Aquitaine,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,0.8840691835561667,-1.2115609767356348,1.0637512397698694,0.6950403136186367,1.472244855425198,2.0028292642310714,-0.3282406986040178,1.333008528241913,1.2557591181812382,-0.5554055964658908,0.5727523472614034,18.664285714285715,28.57142857142857,2.0,,REG
76,Occitanie,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,17.607142857142858,14.285714285714285,1.0,,REG
11,Île-de-France,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,25.045714285714286,57.14285714285714,3.0,,REG
2,Martinique,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,,,,,REG
32,Hauts-de-France,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,24.142857142857142,57.14285714285714,3.0,,REG
75,Nouvelle Aquitaine,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,22.22142857142857,42.857142857142854,2.0,,REG
94,Corse,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,21.75714285714286,71.42857142857143,3.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,26.982857142857146,57.14285714285714,3.0,,REG
1,Guadeloupe,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,,,,,REG
44,Grand Est,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,18.99571428571429,14.285714285714285,1.0,,REG
6,Mayotte,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,,,,,REG
53,Bretagne,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,19.342857142857145,14.285714285714285,1.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,21.27857142857143,28.57142857142857,2.0,,REG
3,Guyane,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,,,,,REG
27,Bourgogne et Franche-Comté,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,19.22142857142857,28.57142857142857,2.0,,REG
4,Réunion,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,,,,,REG
24,Centre-Val de Loire,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,22.97571428571428,57.14285714285714,3.0,,REG
52,Pays de la Loire,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,22.012857142857143,57.14285714285714,3.0,,REG
28,Normandie,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,1.0010677305603177,-1.3105397075564984,1.0965587990449817,0.7781653987280844,1.6360534184164153,2.6076888547876242,-0.4049988302341427,1.1603222104718651,1.380323172715788,-0.7957954551388073,0.6015728449629539,20.888571428571428,57.14285714285714,3.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,18.75714285714286,28.57142857142857,2.0,,REG
4,Réunion,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,,,,,REG
1,Guadeloupe,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,,,,,REG
24,Centre-Val de Loire,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,19.03142857142857,28.57142857142857,2.0,,REG
28,Normandie,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,17.934285714285714,28.57142857142857,2.0,,REG
3,Guyane,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,,,,,REG
94,Corse,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,18.74285714285714,14.285714285714285,1.0,,REG
32,Hauts-de-France,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,20.335714285714285,14.285714285714285,1.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,24.467142857142857,57.14285714285714,3.0,,REG
76,Occitanie,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,17.155714285714286,14.285714285714285,1.0,,REG
44,Grand Est,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,18.044285714285714,28.57142857142857,2.0,,REG
53,Bretagne,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,17.407142857142855,28.57142857142857,2.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,17.764285714285712,28.57142857142857,2.0,,REG
11,Île-de-France,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,23.228571428571428,28.57142857142857,2.0,,REG
75,Nouvelle Aquitaine,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,19.02857142857143,14.285714285714285,1.0,,REG
2,Martinique,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,,,,,REG
6,Mayotte,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,,,,,REG
52,Pays de la Loire,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,1.1180662775644687,-1.409518438377361,1.1293663583200928,0.8612904838375322,1.4820158925159026,2.117976034459806,-0.3090511656964865,1.136611394819501,1.2976415249232898,-0.5889838624392505,0.5594948882940701,17.621428571428574,14.285714285714285,1.0,,REG
3,Guyane,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,,,,,REG
11,Île-de-France,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,23.09,28.57142857142857,2.0,,REG
1,Guadeloupe,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,,,,,REG
27,Bourgogne et Franche-Comté,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,16.45,14.285714285714285,1.0,,REG
76,Occitanie,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,17.024285714285714,14.285714285714285,1.0,,REG
75,Nouvelle Aquitaine,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,18.4,14.285714285714285,1.0,,REG
6,Mayotte,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,,,,,REG
28,Normandie,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,17.447142857142858,14.285714285714285,1.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,17.6,14.285714285714285,1.0,,REG
44,Grand Est,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,18.52857142857143,28.57142857142857,2.0,,REG
52,Pays de la Loire,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,16.127142857142857,14.285714285714285,1.0,,REG
4,Réunion,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,,,,,REG
24,Centre-Val de Loire,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,18.34142857142857,14.285714285714285,1.0,,REG
32,Hauts-de-France,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,19.57857142857143,14.285714285714285,1.0,,REG
94,Corse,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,18.285714285714285,14.285714285714285,1.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,22.37857142857143,14.285714285714285,1.0,,REG
53,Bretagne,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,17.285714285714285,14.285714285714285,1.0,,REG
2,Martinique,,,,,,,,-1.2824123536189722,-1.1502015573004514,-1.1740829632411856,1.2350648245686198,-1.5084971691982236,1.162173917595204,0.9444155689469798,1.200954884436235,1.4881884274656254,-0.45907842297354884,1.0211889337193134,1.2366231909628873,0.03145091565941982,0.5032920702187821,,,,,REG
32,Hauts-de-France,,,,,,,,-1.2793898134028876,-1.2102778075016094,-1.183837798301561,1.352063371572771,-1.6074759000190861,1.1949814768703162,1.0275406540564276,1.229693228820659,0.8921246810510545,-0.6178281952085798,1.0332680284856122,1.1135033573504771,0.5412300445277002,0.4712180108993124,20.3,14.285714285714285,1.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,-1.2793898134028876,-1.2102778075016094,-1.183837798301561,1.352063371572771,-1.6074759000190861,1.1949814768703162,1.0275406540564276,1.229693228820659,0.8921246810510545,-0.6178281952085798,1.0332680284856122,1.1135033573504771,0.5412300445277002,0.4712180108993124,19.17142857142857,71.42857142857143,3.0,,REG
24,Centre-Val de Loire,,,,,,,,-1.2793898134028876,-1.2102778075016094,-1.183837798301561,1.352063371572771,-1.6074759000190861,1.1949814768703162,1.0275406540564276,1.229693228820659,0.8921246810510545,-0.6178281952085798,1.0332680284856122,1.1135033573504771,0.5412300445277002,0.4712180108993124,19.437142857142856,28.57142857142857,2.0,,REG
